0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
0.017387225143738454,0.004846679536114508,0.00626302419324178,0.022339404967322878,0.00461255416166862,0.04108524785268334,0.012533538216993816,0.011792938472170788,0.05792924539212209,0.014776447250266432,0.005993287789597836,0.010915503861156974,0.0052765476987301305,0.007509198070297258,0.010295374883736032,0.049012516162010814,0.051403914390063095,0.050282826750019,0.07295818119213639,0.09077946065055034,0.008166145176658394,0.010907533272293568,0.007299246109644882,0.010622294867161217,0.02402926515936434,0.020854189064502187,0.01118355121094679,0.0631005188930244,0.008395187486085167,0.06839709572115825,0.03934791121700197,0.013973967623757848,0.009645841165463164,0.010371062673135908,0.017808238051651604,0.08037490081659159,0.020982621336472537,0.011417769547025938,0.015129543973439808
0.020114768396465695,0.009896739322419577,0.0083840261610838,0.027691534152909526,0.007408913642488057,0.03368919957552682,0.012352982242241076,0.012638401857084952,0.056287464483597324,0.013807915419239092,0.007386122519801008,0.008796556479097724,0.007711756411399107,0.01228094395273749,0.015059964255937896,0.026661897436830784,0.04794151958008303,0.04636798495292459,0.10529242674562361,0.10034171724245,0.01217926394519192,0.011995073959064854,0.010631854256277062,0.005282326324842591,0.014965677641835455,0.019923008083083185,0.008210402270541607,0.04277538038788577,0.015040771661485647,0.053909066227602255,0.043273846208615276,0.018286502842782458,0.014189196863430379,0.00842051904262635,0.013310168949767187,0.08228803864659844,0.01759707951238444,0.00601817817151964,0.021590810174524456
0.023348134121632502,0.007546372465259603,0.009622969708237205,0.020581188580953827,0.005686769849825741,0.02500569295959092,0.01587248724722585,0.012691671973027672,0.039580289426766314,0.013090492823267096,0.007806306002842439,0.013643942491112816,0.012370100224630936,0.01659113519616158,0.013798512137436336,0.042323242678937986,0.036327082611209385,0.03412724923563029,0.08584505497989746,0.08645731273982263,0.011420041574633489,0.03138375611360509,0.009906189050402978,0.009390442686172465,0.017889011091458185,0.024355598958763686,0.01615436225737731,0.07621979309744276,0.010793286352398972,0.04194035576248016,0.043923889857638884,0.014475865497996765,0.01515780181130896,0.006100104794874488,0.011107892421801551,0.09521666939140663,0.018307895160669496,0.0068336376633304705,0.017107399002769075
0.014947652313741205,0.006854454503506014,0.009325204085232377,0.03121888136990374,0.008543976940506607,0.045535271501840294,0.017783914480736126,0.015479517900169288,0.0563323426202578,0.018748005798986226,0.006543848987726578,0.016324896771389534,0.004295705473836505,0.014392584161970234,0.014124226728908961,0.028114164922440826,0.05531818162898415,0.020204852875827208,0.07032755282349892,0.07597293032122329,0.010165471992211484,0.0277084778190493,0.010925117714394337,0.00837740725528179,0.018999777568883457,0.029364799053996377,0.013739113611912386,0.05584747134668525,0.018238506537760456,0.05098889655416787,0.026260019488145898,0.022576495392767983,0.011307066173911055,0.009295776788564506,0.020049947707079435,0.0974152843217083,0.016868602277400224,0.006633856585642866,0.014849745599751175
0.0344417161200047,0.006803034920765577,0.011625504262890168,0.03182601541022332,0.006806645119197973,0.01731115032947264,0.013928637988066879,0.014860762470210159,0.0405763931835573,0.011659251373737021,0.004469355029677266,0.014047914472755475,0.008684956575896102,0.0137153438321229,0.01889250523900266,0.036965814889025034,0.0454549698109138,0.03351349086298697,0.07795691822367155,0.10932283346395658,0.01071669638225652,0.03842319927271081,0.007450703436489816,0.013099515049042533,0.020131385141235896,0.009759972641284118,0.010457516322414038,0.04766901804685249,0.01443444783730843,0.04300620548429973,0.03018049858762187,0.014740033740563784,0.013384862067045629,0.0077146594065261856,0.011940150758706757,0.11190121133800357,0.017582269667724616,0.008074603062635093,0.016469838179144068
0.012910043903199709,0.006226700109758565,0.010022013004792513,0.024217756910226734,0.008962739750125442,0.034377217072904635,0.017181916171157698,0.01004170954462844,0.05749789271929302,0.011416038887322979,0.007296805715611972,0.017234208115620413,0.009749451007427572,0.009655263628646875,0.010946521386990322,0.029719978905160555,0.06122870379458221,0.03639711172916579,0.09157514186297849,0.06991579914767404,0.008335062367711626,0.022682629851569817,0.008759350975646653,0.008171310557196738,0.012254410494529164,0.017826745889994448,0.014487778718507814,0.05970456435851311,0.012003894858901345,0.05416801214494897,0.051437317606045516,0.016936996880011296,0.009290410087014214,0.00980016248437335,0.017227064669619315,0.10141409104471044,0.020393834738328884,0.00794873593842343,0.01058461296668598
0.017563466987048824,0.005421237079412337,0.00812723840543485,0.02571775683885413,0.0054711591124571,0.029080669138437005,0.017287571091514475,0.008741625920734665,0.06384494956480898,0.01833286651529085,0.005543776012563649,0.012956856113423733,0.007820164140114874,0.013316158501985231,0.010566106689796469,0.044932550860421826,0.03663262796536475,0.030464619297284806,0.0824422893771464,0.05725609912222593,0.009290410488610276,0.053780440788850914,0.00821309087911149,0.009386404209078759,0.023666885433193095,0.01883418472751494,0.01132815001015103,0.0588378305245418,0.010529390587551002,0.059574320126696965,0.04293986569049497,0.01431762646009334,0.011518081637914082,0.00874230377140644,0.011726455316238118,0.08697381527702457,0.028746038313477818,0.012098002038179905,0.017976914985549673
0.01772401588146047,0.006370926652657278,0.006632710667484153,0.018661539340979298,0.007776667534733337,0.022671466511487246,0.011639006818134495,0.011455611420373444,0.04542763765683534,0.02064709578370188,0.006149330515428955,0.014030929041571478,0.005471612656795511,0.01186889294101972,0.020048430340388765,0.033395964627959136,0.03927975485684865,0.05031883169179473,0.07926329224447447,0.10458726550394097,0.013080857823978933,0.01901007275943085,0.008214993761230737,0.009442150618224645,0.01856644397159796,0.030389636132702562,0.01140157406878708,0.07099396111966585,0.015084476401557766,0.05742330787745639,0.05016051949271425,0.017584526825786213,0.0059961397538768335,0.008629187682902344,0.012873706128043947,0.07415137218732713,0.02514474903452093,0.006742511752844733,0.011688829919281522
0.01640461574452247,0.008339858260784908,0.011010007132226732,0.021721022823109285,0.009800287029461256,0.03392873804123842,0.013037798549783406,0.02037379720607506,0.046973012721988165,0.015634833198790183,0.007314979971505769,0.0126800886543594,0.007609621718466078,0.012492720119938483,0.017390005341873623,0.018951755182442562,0.049057211070353615,0.027889721372233615,0.055453303616929434,0.09948229026627745,0.011019932222776354,0.013876918151955681,0.008593862816417039,0.0105314388584939,0.019051095354063477,0.022821127036304442,0.009428870700976078,0.051775556304633,0.0192673154799054,0.06611247161736147,0.04774635352613001,0.010026070578372159,0.011140879064062558,0.014934304652953654,0.015604445264803323,0.12339317227564946,0.02026110668586147,0.006962052238617724,0.011907359148302866
0.01820814181119387,0.006620064271013065,0.008081701298138616,0.04779927771601452,0.009740734724625416,0.02640412479558729,0.014732554589200177,0.02617250807993251,0.05707241433893719,0.013383621161978753,0.005889079930651214,0.008592710737594706,0.010387860649025164,0.015821333476788994,0.020825592656277016,0.01621734698503878,0.04509032515883815,0.05416116991400109,0.08130632852039305,0.09741101438460237,0.006347722064166228,0.018273776066662206,0.013483703500143997,0.010016076991000983,0.014502811105538495,0.03478583449545619,0.02138966946755204,0.04088921156997797,0.016140928395740006,0.04245211965773233,0.0385502112623315,0.019223704209116465,0.010994793592844563,0.007828025950885083,0.01048040043494397,0.0607642937529462,0.022270666089009298,0.009652130650308005,0.018036015543812563
0.0135781213264325,0.008122371134800178,0.008678123054806313,0.030034512023976712,0.005113104769614088,0.018521488186369662,0.015289077376836453,0.01021244396523769,0.050700705322162996,0.021845929375322426,0.008583424573156603,0.01275577385138668,0.008237802651847096,0.016954766351316913,0.011933643633051673,0.019794472396388332,0.04618047447571855,0.039867672653684426,0.07494821210732679,0.08333401705762161,0.01115941982250136,0.04790168698772514,0.005814791057039908,0.008930770810317701,0.020137513323645745,0.022733512750644662,0.01329153363867318,0.04950194860062906,0.008992621966461717,0.04787032530270261,0.05632864982555616,0.016461701421708358,0.014854959320288122,0.012486838556406496,0.012816172919050104,0.10700470074509554,0.016271767853199257,0.008072133487931359,0.014682815323365924
